yearID,teamID,W,L,G,actual_payroll,actual_roster_WAR,roster_size,cf_roster_WAR,cf_spend,cf_n_players,actual_expected_wins,cf_expected_wins,moneyball_gain_wins,payroll_millions
2015,PIT,98,64,162,88892499,35.23808037309653,40,23.22536480052143,88725600.0,21,83.23808037309652,71.22536480052143,-12.01271557257509,88.892499
2015,SDN,74,88,162,118441300,20.423427963966702,43,26.323162772998966,118018701.0,23,68.4234279639667,74.32316277299897,5.899734809032267,118.4413
2015,SEA,76,86,162,122208700,29.742131178427304,49,16.92979655637099,122119225.0,26,77.7421311784273,64.92979655637099,-12.812334622056312,122.2087
2015,SFN,84,78,162,164701500,30.499671550121786,44,14.65430440282777,164228649.0,37,78.49967155012179,62.65430440282777,-15.84536714729402,164.7015
2015,SLN,100,62,162,119241500,35.17165327313586,43,25.338019261806696,118857941.0,23,83.17165327313586,73.33801926180669,-9.833634011329167,119.2415
2015,TBA,80,82,162,64521233,28.706080139701594,49,33.26558663340667,64402800.0,18,76.7060801397016,81.26558663340667,4.559506493705072,64.521233
2015,TEX,88,74,162,143742789,23.70526133644833,46,30.666430169451143,143502686.0,25,71.70526133644833,78.66643016945115,6.961168833002816,143.742789
2015,TOR,93,69,162,112992400,37.70613144204723,40,42.65444231208824,112967865.0,18,85.70613144204722,90.65444231208824,4.948310870041013,112.9924
2015,WAS,83,79,162,155587472,37.81444268163059,41,23.434381231832074,155105200.0,27,85.8144426816306,71.43438123183208,-14.380061449798518,155.587472
2016,ARI,69,93,162,87439063,27.01469481295126,48,33.72312258017542,87164662.0,20,75.01469481295126,81.72312258017541,6.708427767224151,87.439063
2016,ATL,68,93,161,68498291,18.978790030389444,55,32.31279761160826,68124653.0,17,66.97879003038945,80.31279761160826,13.334007581218813,68.498291
2016,BAL,89,73,162,161863456,27.798652776713197,40,10.876320925784634,161640532.0,35,75.7986527767132,58.87632092578463,-16.922331850928565,161.863456
2016,BOS,93,69,162,188545761,47.10707306444989,43,27.91527972280028,188281459.0,34,95.10707306444989,75.91527972280028,-19.191793341649614,188.545761
2016,CHA,78,84,162,112998667,25.25971692745774,48,24.356483385631996,112549774.0,26,73.25971692745775,72.356483385632,-0.9032335418257418,112.998667
2016,CHN,103,58,162,154067668,43.44603520167501,36,23.423721932732967,154019433.0,35,91.44603520167502,71.42372193273297,-20.022313268942042,154.067668
2016,CIN,68,94,162,88940059,8.992720726084006,49,33.73211638768518,88730466.0,19,56.992720726084,81.73211638768518,24.73939566160118,88.940059
2016,CLE,94,67,161,74311900,35.51180830259649,44,22.831281634143966,74010555.0,20,83.51180830259649,70.83128163414396,-12.68052666845253,74.3119
2016,COL,75,87,162,112645071,36.183012198590816,47,29.830794780408397,112259324.0,22,84.18301219859082,77.8307947804084,-6.35221741818242,112.645071
2016,DET,86,75,161,194876481,34.694528169745354,41,15.716553032006951,152517150.0,41,82.69452816974535,63.71655303200695,-18.977975137738404,194.876481
2016,HOU,84,78,162,94893700,34.78145955448153,41,35.721511865295426,94390929.0,20,82.78145955448153,83.72151186529543,0.940052310813897,94.8937
2016,KCA,81,81,162,131487125,18.690247044664382,39,31.903947219066676,131339516.0,21,66.69024704466437,79.90394721906668,13.213700174402305,131.487125
2016,LAA,74,88,162,137251333,17.908809760951762,50,42.18158647564059,136993541.0,20,65.90880976095175,90.18158647564059,24.27277671468883,137.251333
2016,LAN,91,71,162,221288380,35.47887233113575,50,14.76457969295286,178864497.0,50,83.47887233113575,62.764579692952864,-20.714292638182883,221.28838
2016,MIA,79,82,161,77314202,29.453402786947652,43,29.554508958445183,77016567.0,16,77.45340278694765,77.55450895844518,0.10110617149753409,77.314202
2016,MIL,73,89,162,68775237,26.006419031640064,48,32.20676151773327,68525851.0,20,74.00641903164006,80.20676151773327,6.200342486093206,68.775237
2016,MIN,59,103,162,102583200,23.481276340401635,46,35.22156416088409,102419368.0,19,71.48127634040164,83.2215641608841,11.740287820482465,102.5832
2016,NYA,84,78,162,222997792,27.982290849887445,48,24.01590909929008,180027506.0,48,75.98229084988745,72.01590909929008,-3.966381750597364,222.997792
2016,NYN,87,75,162,133889129,36.80622678732886,43,35.06821958812806,133871479.0,22,84.80622678732885,83.06821958812806,-1.7380071992007942,133.889129
2016,OAK,69,93,162,86806234,20.396402059969535,51,26.86913167901903,86412285.0,21,68.39640205996953,74.86913167901903,6.4727296190495025,86.806234
2016,PHI,71,91,162,58980000,14.177290248594439,47,28.361242732268366,58735591.0,17,62.17729024859444,76.36124273226837,14.183952483673927,58.98
2016,PIT,78,83,162,103778833,25.857201349854627,48,35.10983936018436,103390800.0,20,73.85720134985462,83.10983936018437,9.252638010329747,103.778833
2016,SDN,68,94,162,101424814,13.29395498517394,55,29.005751906828074,101080954.0,23,61.29395498517394,77.00575190682807,15.711796921654127,101.424814
2016,SEA,86,76,162,135683339,30.785787417193742,49,32.67024330178884,135290838.0,22,78.78578741719375,80.67024330178884,1.8844558845950985,135.683339
2016,SFN,87,75,162,172253778,33.57059989768082,40,30.86227111471965,171796247.0,26,81.57059989768082,78.86227111471965,-2.708328782961175,172.253778
2016,SLN,86,76,162,143053500,38.10854549563309,39,27.06354897287021,143051376.0,26,86.10854549563308,75.06354897287021,-11.044996522762872,143.0535
2016,TBA,68,94,162,57097310,26.204709791177105,42,22.14918567276863,56929650.0,18,74.20470979117711,70.14918567276862,-4.055524118408485,57.09731
2016,TEX,95,67,162,176038723,22.004689730034166,41,29.308277027779,175541676.0,29,70.00468973003416,77.308277027779,7.303587297744841,176.038723
2016,TOR,89,73,162,138701700,35.2272422932026,42,23.71587510359856,138529433.0,29,83.22724229320261,71.71587510359856,-11.511367189604044,138.7017
2016,WAS,95,67,162,141652646,40.51828077413437,40,25.67246968000221,141389555.0,27,88.51828077413437,73.67246968000221,-14.84581109413216,141.652646
